ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,Status
1997,60,4,1,0,0,0,0,0,1.0
1997,12,8,2,0,0,0,0,1,1.0
2001,36,3,1,0,0,0,0,1,1.0
1997,240,4,1,0,4,0,0,0,1.0
2001,120,2,1,0,0,0,0,1,1.0
2001,12,1,1,0,0,0,0,1,2.0
2001,16,1,1,0,0,0,0,1,2.0
2001,10,1,1,0,0,0,0,1,2.0
1997,63,6,1,0,0,1,0,0,1.0
2001,36,1,1,0,0,0,0,1,1.0
2001,22,2,1,0,0,0,0,1,2.0
2001,36,23,1,0,0,0,0,1,1.0
2001,0,1,1,0,0,0,0,1,2.0
2001,1,1,1,0,0,0,0,1,2.0
2006,97,3,2,0,3,1,1,0,2.0
1997,60,3,2,0,0,0,0,0,1.0
2001,84,15,1,0,0,0,0,1,1.0
1997,40,4,1,0,0,0,0,1,1.0
2001,3,2,1,0,0,0,0,1,2.0
2001,23,2,1,0,0,0,0,1,2.0
2006,120,80,2,55,25,1,1,0,1.0
1997,300,1,1,0,0,0,0,0,1.0
2001,36,1,1,0,0,0,0,1,1.0
2001,36,3,1,0,0,0,0,1,1.0
1972,60,40,1,0,0,0,0,0,2.0
2001,36,2,1,0,0,0,0,1,1.0
1997,60,5,2,0,0,0,0,0,1.0
2001,82,1,1,0,0,0,0,1,1.0
2006,120,1,2,8,0,1,1,0,1.0
1997,36,8,2,0,0,0,0,0,1.0
2001,36,5,2,0,0,0,0,1,1.0
2001,36,3,1,0,0,0,0,1,1.0
2001,36,5,1,0,0,0,0,1,1.0
2006,60,42,1,2,44,0,1,0,1.0
2006,62,11,1,0,11,0,2,0,1.0
1997,300,1,1,0,0,0,0,0,1.0
2001,36,17,1,0,0,0,0,1,1.0
2006,36,17,1,0,17,0,2,1,1.0
2001,36,4,1,0,0,0,0,1,1.0
2001,36,8,1,0,0,0,0,1,1.0
2006,68,1,1,0,1,1,1,0,1.0
2001,300,7,1,0,0,0,0,0,1.0
1997,84,16,1,0,0,0,0,0,1.0
2001,12,65,1,0,0,0,0,1,2.0
2001,36,3,1,0,0,0,0,0,1.0
2001,36,8,1,0,0,0,0,1,1.0
2006,0,10,1,7,10,0,1,1,2.0
2006,84,3,1,0,3,0,2,1,1.0
1997,60,9,1,0,0,0,0,0,1.0
2001,120,10,1,0,0,1,0,0,1.0
2001,3,8,1,0,0,0,0,1,2.0
2006,60,7,1,1,7,0,2,0,1.0
1980,120,18,2,0,0,0,0,0,2.0
1997,300,10,1,0,0,0,0,0,1.0
2001,35,3,1,0,0,0,0,1,2.0
2006,11,14,1,0,14,0,2,1,2.0
2001,36,2,1,0,0,0,0,1,1.0
1997,300,4,2,0,0,0,0,0,1.0
2001,83,1,1,0,0,0,0,1,1.0
2006,240,5,1,1,1,0,1,0,1.0
1997,5,2,2,0,0,1,0,0,2.0
2001,60,2,1,0,0,0,0,0,1.0
2006,17,20,2,1,20,0,1,1,2.0
1997,120,21,2,0,0,1,0,0,1.0
2001,84,9,1,0,0,0,0,0,1.0
2006,69,3,2,2,3,0,1,0,2.0
2001,36,3,1,0,0,0,0,1,1.0
1997,84,11,1,0,0,0,0,0,1.0
2001,36,10,1,0,0,0,0,1,1.0
2001,21,50,1,0,0,0,0,1,2.0
2006,120,2,1,0,2,0,1,0,1.0
2001,120,1,1,0,0,0,0,1,1.0
1997,90,2,2,0,0,1,0,0,1.0
2001,83,4,1,0,0,0,0,1,1.0
2006,86,2,1,2,2,0,2,0,2.0
2001,36,30,1,0,0,0,0,1,1.0
1997,120,12,1,0,0,0,0,0,1.0
2001,60,3,1,0,0,0,0,0,1.0
1997,84,1,1,0,0,0,0,0,1.0
2001,60,25,1,0,0,0,0,0,1.0
2001,36,1,1,0,0,0,0,1,1.0
1997,240,25,2,25,0,0,0,0,1.0
2001,43,3,1,0,0,0,0,1,2.0
1997,91,8,2,0,0,0,0,0,2.0
2001,83,1,1,0,0,0,0,1,1.0
2001,36,4,1,0,0,0,0,0,1.0
1997,90,2,1,0,0,0,0,0,1.0
2001,36,50,1,0,0,0,0,1,1.0
1997,84,3,1,0,0,0,0,0,1.0
2001,84,45,1,0,0,0,0,1,1.0
1997,288,20,1,0,0,0,0,0,1.0
2001,36,1,1,0,0,0,0,1,1.0
2001,89,3,1,0,0,0,0,1,1.0
1997,84,1,1,0,0,0,0,0,1.0
2001,36,6,1,0,0,0,0,1,1.0
1997,276,8,1,0,0,0,0,0,1.0
2001,84,9,1,0,0,0,0,0,1.0
1997,92,1,2,0,0,0,0,0,1.0
2001,82,2,1,0,0,0,0,1,1.0
1997,240,4,1,0,0,0,0,0,1.0
2001,36,3,1,0,0,0,0,1,1.0
1997,183,3,2,0,0,0,0,0,1.0
2001,60,3,1,0,0,0,0,0,1.0
1997,120,2,1,0,0,0,0,0,1.0
2001,84,97,1,0,0,0,0,1,1.0
1997,60,1,1,0,0,0,0,1,1.0
2003,2,2,1,0,0,0,0,1,2.0
1997,60,1,1,0,0,0,0,1,1.0
2003,83,10,1,0,0,0,0,0,1.0
1980,120,3,1,0,0,0,0,0,1.0
1997,60,7,1,0,0,0,0,1,1.0
2003,36,2,1,0,0,0,2,1,1.0
2003,36,30,1,0,0,0,1,1,1.0
1997,132,8,1,0,0,0,0,0,1.0
2003,36,8,1,0,0,0,0,1,1.0
2003,34,8,1,0,0,0,0,0,2.0
1997,60,7,1,0,0,0,0,0,1.0
2003,36,8,1,0,0,0,2,1,1.0
2003,83,3,1,0,0,0,0,1,1.0
2003,14,1,1,0,0,0,0,1,2.0
1997,131,1,2,0,0,1,0,0,2.0
2003,60,7,1,0,0,0,0,0,1.0
1997,300,45,1,0,0,0,0,0,1.0
2003,36,2,1,0,0,0,0,1,1.0
2003,36,7,2,0,0,0,0,1,1.0
1997,84,2,2,0,0,0,0,0,1.0
2003,36,1,1,0,0,0,0,1,1.0
2003,84,2,1,0,0,0,0,1,1.0
2003,9,25,1,0,0,0,0,1,2.0
2003,84,8,1,0,0,1,0,0,1.0
1997,120,2,1,0,0,0,0,0,1.0
2003,36,3,1,0,0,0,0,0,1.0
2003,34,5,1,0,0,0,0,0,2.0
1997,84,10,1,0,0,0,0,0,1.0
2003,78,20,1,0,0,0,2,1,1.0
1997,99,25,1,0,0,0,0,0,1.0
2003,60,20,1,0,0,0,2,0,1.0
1997,60,4,2,0,0,0,0,0,1.0
2003,84,10,1,0,0,0,0,1,1.0
2003,36,16,1,0,0,0,0,1,1.0
1997,300,100,1,0,0,0,0,0,1.0
2003,60,2,1,0,0,0,0,0,1.0
1997,300,6,1,0,0,0,0,0,1.0
2003,36,6,2,0,0,0,0,1,1.0
2003,0,10,1,0,0,0,0,1,2.0
1997,180,16,1,0,0,0,0,0,1.0
2003,10,1,1,0,0,0,0,0,2.0
2003,48,3,1,0,0,0,0,0,1.0
1997,300,1,1,0,0,0,0,0,1.0
2003,36,6,1,0,0,0,0,1,1.0
1997,120,4,1,0,0,0,0,0,1.0
2003,36,2,1,0,0,0,0,1,1.0
2003,17,3,1,0,0,0,0,1,2.0
2003,36,10,1,0,0,0,0,0,1.0
2003,83,9,1,0,0,0,0,1,1.0
1997,84,10,1,0,0,0,1,0,1.0
2003,36,2,1,0,0,0,0,0,1.0
1997,72,8,1,0,0,0,0,0,1.0
2003,5,10,1,0,0,0,0,1,2.0
1980,84,20,2,0,0,0,0,0,2.0
2003,36,4,1,0,0,0,1,1,1.0
2006,240,22,1,0,0,0,2,0,1.0
2003,7,30,1,0,0,0,0,1,2.0
2003,36,11,1,0,0,0,0,1,1.0
1980,84,1,2,0,0,0,0,0,2.0
2003,36,5,1,0,0,0,1,1,1.0
2003,36,20,1,0,0,0,0,1,1.0
2006,54,3,2,5,3,0,2,1,2.0
2003,42,3,1,0,0,0,2,1,2.0
2003,4,2,1,0,0,0,0,0,2.0
2003,18,2,1,0,0,0,0,1,2.0
2006,60,2,1,0,2,0,2,0,1.0
1997,84,7,1,0,0,0,0,0,1.0
2003,83,4,1,0,0,0,0,1,1.0
1997,84,10,1,0,0,0,0,0,1.0
2003,36,3,2,0,0,0,0,1,1.0
2003,84,22,2,0,0,0,0,0,1.0
2006,129,5,2,2,5,0,1,0,2.0
2003,36,23,1,0,0,0,0,1,1.0
2006,216,5,2,1,5,0,2,0,1.0
2003,97,7,1,0,0,0,0,1,1.0
2003,8,5,1,0,0,0,0,1,2.0
2006,300,4,2,4,4,0,1,0,1.0
2003,46,23,1,0,0,0,0,1,1.0
2006,120,2,2,0,2,0,1,0,1.0
2003,29,2,1,0,0,0,0,1,2.0
2006,27,1,1,0,1,0,1,1,2.0
2003,84,2,1,0,0,0,0,0,1.0
2006,45,1,1,0,1,0,2,0,2.0
2003,60,22,1,0,0,0,0,0,1.0
2003,84,11,1,0,0,0,0,0,1.0
2006,289,5,1,5,0,0,1,0,1.0
1997,60,9,1,0,0,1,0,0,1.0
2003,30,5,1,0,0,0,1,1,2.0
2006,36,7,1,0,7,0,1,1,2.0
2003,83,4,1,0,0,0,0,1,1.0
2006,37,25,2,0,25,0,1,0,2.0
2003,6,46,1,0,0,0,0,0,1.0
2003,60,4,1,0,0,0,0,0,1.0
2006,108,2,2,4,6,0,1,0,1.0
2003,84,1,2,0,0,0,0,0,1.0
1997,83,4,1,0,0,0,0,0,1.0
2003,84,2,2,0,0,0,0,1,1.0
2006,21,1,1,2,1,0,1,1,2.0
1997,84,4,2,0,0,0,1,0,1.0
2003,84,6,1,0,0,0,1,1,1.0
2006,39,1,1,0,1,0,1,1,2.0
1997,240,15,1,4,0,0,0,0,1.0
2003,36,1,1,0,0,0,0,1,1.0
2006,83,2,1,1,1,0,1,1,1.0
1997,240,5,1,1,4,0,0,0,1.0
2003,36,8,1,0,0,0,0,1,1.0
2006,24,1,1,1,1,0,2,1,1.0
2003,36,4,1,0,0,0,0,1,1.0
2003,60,5,1,0,0,0,0,0,1.0
2006,83,1,1,0,1,0,1,1,1.0
2003,11,1,2,0,0,0,0,0,2.0
2003,13,1,1,0,0,0,0,0,1.0
2006,84,4,1,0,4,0,2,1,1.0
2003,60,6,1,0,0,0,1,0,1.0
2006,27,7,1,2,9,0,1,1,1.0
2003,24,6,1,0,0,0,0,0,2.0
2003,84,3,1,0,0,0,0,1,1.0
2003,36,1,1,0,0,0,0,0,1.0
1997,60,2,1,0,0,0,0,0,1.0
2003,60,3,2,0,0,0,0,0,1.0
2006,84,3,2,0,3,0,1,1,1.0
2003,84,3,2,0,0,0,0,1,1.0
2006,7,3,1,2,3,0,1,0,1.0
2003,60,12,1,0,0,0,0,0,1.0
2006,240,65,1,3,65,0,1,0,1.0
2003,15,2,1,0,0,0,0,1,2.0
2003,119,9,1,0,0,0,1,1,1.0
2006,47,5,1,3,5,0,1,0,1.0
2003,84,3,1,0,0,0,2,0,1.0
2006,84,1,1,0,0,0,2,0,1.0
1997,120,1,2,0,0,0,0,0,1.0
2003,52,1,1,0,0,0,0,1,2.0
2003,84,1,2,0,0,0,0,1,1.0
1997,2,19,1,0,0,0,0,0,1.0
2003,60,12,1,0,0,0,2,0,1.0
2003,60,16,2,0,0,0,0,0,1.0
1997,60,10,1,0,0,0,0,0,1.0
2003,84,3,2,0,0,0,0,1,1.0
1997,120,2,2,0,0,0,0,0,1.0
2003,12,3,2,0,0,0,0,0,2.0
1997,84,4,2,0,0,0,0,0,1.0
2003,84,1,1,0,0,0,0,1,1.0
2003,60,1,2,0,0,1,0,0,1.0
1997,120,4,1,0,0,0,0,0,1.0
2003,60,1,1,0,0,0,0,0,1.0
2003,84,1,1,0,0,0,0,1,1.0
2003,60,6,1,0,0,0,0,0,1.0
1997,180,6,1,0,0,0,0,0,1.0
2003,60,1,1,0,0,0,1,0,1.0
1997,60,4,1,0,0,0,0,0,1.0
2003,84,4,1,0,0,0,0,0,1.0
1997,120,45,1,0,0,1,0,0,1.0
2003,84,3,1,0,0,0,0,1,1.0
1997,180,1,2,0,0,0,0,0,1.0
2006,62,13,1,0,0,0,2,0,2.0
1997,2,11,1,0,0,0,0,0,1.0
2003,60,2,2,0,0,0,1,0,1.0
2003,84,2,1,0,0,0,0,0,1.0
2003,84,4,2,0,0,0,1,0,1.0
2003,60,1,1,0,0,0,1,0,1.0
2003,39,1,1,0,0,0,0,0,2.0
1980,96,4,2,0,0,0,0,0,2.0
1997,228,2,2,0,0,0,0,0,1.0
2003,60,9,1,0,0,0,0,0,1.0
1997,84,4,2,0,0,0,0,0,1.0
2003,36,9,1,0,0,0,0,0,1.0
1997,60,1,1,0,0,0,0,1,1.0
2003,74,5,1,0,0,0,0,1,1.0
1997,96,3,1,0,0,0,0,0,1.0
2003,36,3,1,0,0,0,0,1,1.0
1997,73,16,2,0,0,0,0,0,2.0
2003,60,7,1,0,0,0,0,0,1.0
2003,35,1,1,0,0,0,1,0,2.0
1997,60,3,1,0,0,0,0,0,1.0
2003,84,1,1,0,0,0,0,1,1.0
1997,78,8,2,0,0,0,0,0,1.0
2003,0,20,1,0,0,0,0,0,2.0
1997,120,16,1,0,0,0,0,0,1.0
1997,70,5,1,0,0,0,0,0,2.0
2003,60,20,1,0,0,0,0,0,1.0
2003,6,11,1,0,0,0,0,1,2.0
1997,9,13,1,0,0,0,0,0,2.0
2003,60,5,1,0,0,0,0,0,1.0
1997,240,7,1,5,0,0,0,0,1.0
2003,36,2,2,0,0,0,0,1,1.0
1997,300,200,1,0,0,0,0,0,1.0
2003,60,4,1,0,0,0,0,0,1.0
2003,84,18,2,0,0,0,0,0,1.0
1997,240,31,1,3,28,0,0,0,1.0
2003,180,5,1,0,0,0,0,0,1.0
2003,60,126,1,0,0,0,0,0,1.0
2003,36,1,2,0,0,0,2,0,1.0
1997,84,8,2,0,0,0,0,0,1.0
1997,84,2,2,0,0,0,0,0,1.0
2003,48,1,2,0,0,0,2,1,1.0
2003,62,2,2,0,0,0,2,0,1.0
1997,240,4,2,0,0,1,2,0,1.0
2003,83,6,1,0,0,0,2,1,1.0
1997,216,20,1,0,0,1,0,0,1.0
2003,60,6,1,0,0,0,2,0,1.0
2003,13,6,1,0,0,0,2,0,1.0
2003,60,28,1,0,0,0,0,1,1.0
2003,36,3,1,0,0,0,2,1,1.0
1997,180,5,1,0,0,0,0,0,1.0
2003,36,6,1,0,0,0,1,0,1.0
1997,78,8,1,0,0,0,0,0,1.0
2003,57,5,1,0,0,0,0,0,2.0
1997,120,3,1,0,0,0,0,0,1.0
2003,84,1,2,0,0,0,0,1,1.0
1997,180,5,1,0,0,0,0,0,1.0
2003,240,4,1,0,0,0,1,0,1.0
2003,84,9,2,0,0,0,1,1,1.0
1997,300,13,1,0,0,0,0,0,1.0
2003,5,3,2,0,0,0,0,0,2.0
2006,120,4,2,0,0,0,2,0,1.0
1997,276,5,1,0,0,0,0,0,1.0
2003,60,5,2,0,0,0,0,0,1.0
1997,216,11,1,0,0,0,0,0,1.0
2003,84,5,2,0,0,0,0,0,1.0
1997,168,48,1,0,0,0,0,0,1.0
2003,84,5,1,0,0,0,2,0,1.0
1997,120,33,1,0,0,0,0,0,1.0
2003,60,1,1,0,0,0,0,0,1.0
2003,240,2,2,0,0,0,0,0,1.0
2003,84,6,2,0,0,0,0,1,1.0
1997,240,15,2,0,0,0,2,0,1.0
2003,72,9,1,0,0,0,0,0,1.0
2003,60,1,2,0,0,0,0,0,1.0
2003,84,5,1,0,0,0,0,0,1.0
2003,82,9,2,0,0,0,1,1,1.0
1997,108,13,1,0,0,0,2,0,1.0
2003,36,1,2,0,0,0,2,0,1.0
2003,83,1,1,0,0,0,0,1,1.0
1997,60,1,1,0,0,0,0,0,1.0
2003,36,2,1,0,0,0,0,1,1.0
2003,17,14,1,0,0,0,0,0,2.0
2003,240,2,1,0,0,0,2,0,1.0
2003,27,1,1,0,0,0,0,0,2.0
2003,84,2,1,0,0,0,0,0,1.0
2003,60,1,1,0,0,0,0,0,1.0
2003,48,3,2,0,0,0,2,0,1.0
2003,83,4,1,0,0,0,2,1,1.0
2003,60,1,2,0,0,0,0,0,1.0
2003,59,1,2,0,0,0,1,0,1.0
2003,84,50,1,0,0,1,0,1,1.0
2003,83,2,1,0,0,0,0,1,1.0
2006,240,3,2,4,3,0,1,0,1.0
2003,84,50,1,0,0,1,0,1,1.0
2006,240,3,1,3,3,0,1,0,1.0
2003,60,2,2,0,0,0,0,0,1.0
2003,13,4,1,0,0,0,0,1,1.0
2006,36,2,1,0,2,0,2,0,1.0
2003,60,2,2,0,0,0,0,0,1.0
2006,36,5,1,0,0,0,1,0,1.0
2003,24,2,2,0,0,0,0,1,1.0
2003,84,6,2,0,0,1,0,0,1.0
2003,84,6,1,0,0,0,0,1,1.0
2006,36,3,1,0,0,0,1,0,1.0
2003,70,12,1,0,0,0,2,0,2.0
2003,84,1,2,0,0,0,0,0,1.0
2006,48,6,1,0,0,0,1,0,1.0
2003,60,1,2,0,0,0,0,0,1.0
2006,18,3,2,0,0,0,1,0,2.0
2003,83,58,1,0,0,0,0,1,1.0
2006,63,38,1,0,38,0,1,1,2.0
1980,84,8,2,0,0,0,0,0,2.0
2006,84,1,2,0,1,0,1,1,1.0
2003,60,1,2,0,0,1,2,1,1.0
2006,208,6,1,0,0,0,1,0,2.0
2003,60,1,2,0,0,0,1,0,1.0
2006,84,1,1,0,1,0,1,1,1.0
2003,60,1,2,0,0,0,1,0,1.0
2003,84,1,2,0,0,0,1,0,1.0
2006,46,2,2,1,2,0,1,0,1.0
2003,84,2,2,0,0,0,2,0,1.0
2003,44,1,2,0,0,0,0,1,2.0
2003,81,2,1,0,0,0,2,1,1.0
2003,84,2,2,0,0,0,1,0,1.0
2003,84,2,2,0,0,0,0,1,1.0
1997,60,1,2,0,0,0,0,0,1.0
2003,60,2,2,0,0,0,0,0,1.0
1997,120,2,2,0,0,0,0,0,1.0
2003,35,23,1,0,0,0,0,1,1.0
1997,60,1,2,0,0,0,0,0,1.0
2003,60,1,2,0,0,0,2,0,1.0
1997,60,7,2,0,0,0,0,0,1.0
2003,60,3,1,0,0,0,2,0,1.0
1997,240,2,2,0,0,0,0,0,1.0
1997,240,20,2,5,15,0,0,0,1.0
1997,84,6,1,0,0,0,0,0,1.0
2003,47,2,2,0,0,0,0,1,1.0
2003,48,10,1,0,0,0,0,0,1.0
2003,36,2,1,0,0,0,1,1,1.0
2003,36,2,2,0,0,0,2,0,1.0
2003,60,6,2,0,0,0,0,0,1.0
2003,60,5,1,0,0,1,0,0,1.0
2003,2,2,1,0,0,0,0,0,2.0
1997,84,4,2,0,0,0,0,0,1.0
2003,120,8,1,0,0,0,1,0,1.0
2003,60,2,2,0,0,0,2,0,1.0
2003,84,3,2,0,0,0,0,1,1.0
2003,26,1,2,0,0,0,0,1,1.0
1997,240,20,1,4,16,0,0,0,1.0
1997,84,11,2,0,0,0,0,0,1.0
2003,84,3,2,0,0,0,0,0,1.0
2003,36,3,1,0,0,0,0,1,1.0
1997,264,3,1,0,0,0,0,0,1.0
2003,48,4,1,0,0,0,2,0,1.0
2003,38,37,2,0,0,0,0,0,1.0
1997,84,2,2,0,0,0,0,0,1.0
2003,36,8,1,0,0,0,0,1,1.0
2003,60,2,2,0,0,0,0,0,1.0
2003,84,2,2,0,0,0,0,0,1.0
2006,8,8,1,2,8,0,2,0,2.0
1997,63,35,1,0,0,0,0,0,1.0
2003,12,3,1,0,0,0,0,1,1.0
1997,87,2,2,0,0,0,0,0,1.0
2003,84,6,2,0,0,0,0,0,1.0
2006,45,4,2,0,4,0,1,0,2.0
1997,60,2,1,0,0,0,0,0,1.0
1997,10,2,2,0,0,0,0,0,1.0
2003,84,6,1,0,0,0,0,0,1.0
1997,180,2,2,0,0,0,0,0,1.0
2003,84,1,2,0,0,0,0,0,1.0
2006,87,10,1,0,10,1,1,0,2.0
1997,120,1,2,0,0,0,0,0,1.0
2003,60,1,1,0,0,0,0,0,1.0
2003,60,2,2,0,0,0,0,1,1.0
1997,60,5,2,0,0,0,0,0,1.0
2003,60,3,2,0,0,0,0,1,1.0
1997,120,32,1,0,0,0,0,0,1.0
2003,60,4,2,0,0,0,0,0,1.0
2006,80,7,1,1,8,0,1,1,1.0
2003,48,1,1,0,0,0,1,0,1.0
2006,60,1,1,0,1,0,1,1,1.0
2003,84,10,1,0,0,0,0,0,1.0
1997,240,11,1,0,0,0,0,0,1.0
2003,26,17,1,0,0,0,0,1,1.0
2006,12,25,1,0,25,0,1,0,1.0
1997,84,2,1,0,0,0,0,0,1.0
2003,0,11,1,0,0,0,0,1,2.0
2006,18,3,1,2,5,0,1,1,2.0
1997,84,20,1,0,0,0,0,0,1.0
2003,12,7,1,0,0,0,0,1,1.0
2003,36,0,2,0,0,0,0,0,1.0
2006,9,2,2,0,2,0,1,1,2.0
1997,120,5,1,0,0,0,0,0,1.0
2003,36,0,2,0,0,0,0,1,1.0
1997,120,2,2,0,0,0,0,0,1.0
1997,240,3,1,1,2,0,0,0,1.0
1997,72,2,2,0,0,0,0,0,1.0
2003,60,6,2,0,0,0,0,0,1.0
2003,42,3,1,0,0,0,1,0,1.0
1997,147,20,2,0,0,0,0,0,1.0
2003,60,5,1,0,0,0,0,1,1.0
1997,85,30,1,0,0,0,0,0,1.0
1997,17,6,1,0,0,0,0,0,1.0
1997,84,10,1,0,0,0,0,0,1.0
2003,85,75,1,0,0,0,1,1,1.0
2003,84,1,2,0,0,0,1,0,1.0
1997,300,1,1,0,0,0,0,0,1.0
2003,48,15,2,0,0,0,0,0,1.0
2003,60,22,2,0,0,0,0,1,1.0
2003,60,1,2,0,0,0,0,0,1.0
2003,84,8,2,0,0,0,0,1,1.0
1997,60,1,2,0,0,0,0,0,1.0
2003,24,4,1,0,0,0,2,1,1.0
2003,84,1,1,0,0,0,0,0,1.0
1997,84,3,1,0,0,0,0,0,1.0
2003,84,2,2,0,0,0,0,1,1.0
1997,84,2,2,0,0,0,0,0,1.0
2003,60,2,2,0,0,0,0,0,1.0
1997,84,2,1,0,0,0,0,0,1.0
2003,60,16,2,0,0,0,0,0,1.0
1997,114,23,1,0,0,0,0,0,1.0
2003,60,2,1,0,0,0,0,0,1.0
1997,84,7,1,0,0,0,0,0,1.0
2003,56,1,2,0,0,0,0,0,1.0
1997,120,2,1,0,0,0,0,0,1.0
2003,84,1,2,0,0,0,0,0,1.0
2003,60,6,1,0,0,0,0,1,1.0
2003,84,2,2,0,0,0,0,0,1.0
1997,84,1,1,0,0,0,0,0,1.0
2003,60,3,1,0,0,0,0,0,1.0
1997,120,1,1,0,0,0,0,0,1.0
2003,60,3,1,0,0,0,0,0,1.0
1997,125,2,1,0,0,0,0,0,1.0
1997,77,4,2,0,0,0,0,0,2.0
1997,78,2,2,0,0,0,0,0,1.0
2003,48,12,1,0,0,0,0,1,1.0
2003,84,3,2,0,0,0,0,0,1.0
2003,60,2,1,0,0,0,0,0,1.0
1997,96,4,1,0,0,0,0,0,1.0
2003,38,8,1,0,0,0,0,1,1.0
1997,90,3,1,0,0,0,0,0,1.0
1997,94,2,2,0,0,0,0,0,2.0
2003,0,1,1,0,0,0,0,1,2.0
2003,11,12,1,0,0,0,0,1,2.0
2003,84,2,1,0,0,0,0,0,1.0
1997,240,1,2,0,0,0,0,0,1.0
2003,60,2,2,0,0,0,0,0,1.0
1997,240,7,1,7,7,0,0,0,1.0
2003,12,6,2,0,0,0,0,1,1.0
2003,36,1,2,0,0,0,0,0,1.0
1997,180,1,2,0,0,0,0,0,1.0
2003,69,14,2,0,0,0,0,1,1.0
1997,60,1,2,0,0,0,0,0,1.0
2003,24,10,1,0,0,0,2,1,1.0
1997,180,2,1,0,0,0,0,0,1.0
1997,84,1,2,0,0,0,0,0,1.0
2003,60,9,1,0,0,0,0,0,1.0
2003,83,10,1,0,0,0,0,1,1.0
1997,240,48,1,6,42,0,0,0,1.0
2003,60,6,1,0,0,0,0,0,1.0
2003,60,8,2,0,0,1,0,0,1.0
1997,120,2,1,0,0,0,0,0,1.0
2003,51,1,2,0,0,0,0,0,2.0
1997,60,2,1,0,0,0,0,0,1.0
2003,60,2,2,0,0,1,0,0,1.0
2003,180,2,2,0,0,0,1,0,1.0
1997,25,25,1,0,0,0,0,0,2.0
2003,39,4,1,0,0,0,0,0,1.0
1997,60,1,2,0,0,0,0,0,1.0
2003,60,9,1,0,0,0,0,0,1.0
2003,24,3,2,0,0,0,2,1,1.0
1997,87,1,2,0,0,1,0,0,1.0
2003,84,5,1,0,0,0,0,0,1.0
2003,84,5,1,0,0,0,0,1,1.0
2003,24,2,2,0,0,0,0,0,1.0
1997,81,5,2,0,0,0,0,0,1.0
2003,84,1,1,0,0,0,0,1,1.0
1997,211,3,2,0,0,1,0,0,2.0
2003,36,6,1,0,0,0,0,0,1.0
1997,120,6,2,6,0,0,0,0,1.0
2003,84,1,2,0,0,0,0,0,1.0
2003,73,14,1,0,0,0,0,0,1.0
1997,120,8,1,0,0,0,0,0,1.0
2004,13,2,2,0,0,0,2,1,1.0
1997,300,24,1,0,0,0,0,0,1.0
2004,84,2,2,0,0,0,1,0,1.0
2004,84,2,2,0,0,0,1,1,1.0
1997,60,60,2,0,0,0,0,0,1.0
2004,84,1,2,0,0,0,1,0,1.0
1997,120,9,2,0,0,0,0,0,1.0
2004,144,2,1,0,0,0,2,0,1.0
2004,12,11,1,0,0,0,1,1,1.0
2004,60,10,2,0,0,0,1,0,1.0
2004,60,7,1,0,0,0,1,1,1.0
2004,60,2,1,0,0,0,1,0,1.0
2004,36,7,1,0,0,0,2,0,1.0
2004,6,9,1,0,0,0,1,0,1.0
1997,96,2,1,0,0,0,0,0,1.0
2004,240,4,1,0,0,0,1,0,1.0
2004,119,1,2,0,0,0,1,1,1.0
2006,240,14,2,25,15,0,1,0,1.0
2006,240,8,1,4,0,0,1,0,1.0
1997,84,1,1,0,0,0,0,0,1.0
2004,24,1,1,0,0,0,2,1,1.0
1997,60,2,1,0,0,0,0,0,1.0
2004,60,1,2,0,0,0,1,0,1.0
2004,84,1,2,0,0,0,1,1,1.0
1997,84,12,2,0,0,0,0,0,1.0
1997,103,1,1,0,0,0,0,0,1.0
2004,48,4,1,0,0,0,2,0,1.0
2006,25,1,1,0,1,0,2,0,2.0
2004,35,1,2,0,0,0,1,0,2.0
1997,137,20,1,0,0,1,0,0,1.0
2004,64,6,1,0,0,0,1,1,1.0
2006,84,2,1,0,2,0,1,1,1.0
2004,43,2,2,0,0,0,2,1,1.0
1997,120,5,1,0,0,0,0,0,1.0
2004,72,6,1,0,0,0,1,1,1.0
1997,300,5,1,0,0,0,0,0,1.0
2004,60,1,2,0,0,0,1,0,1.0
1997,60,8,2,0,0,0,0,0,1.0
2006,240,5,1,6,0,0,1,0,1.0
1997,120,3,1,0,0,0,0,0,1.0
2004,60,5,2,0,0,0,1,0,1.0
1997,37,25,2,0,0,1,0,0,1.0
2004,60,2,2,0,0,0,1,0,1.0
1997,37,9,1,0,0,0,0,0,1.0
2006,240,4,1,0,4,1,2,0,1.0
2004,84,10,2,0,0,0,1,1,1.0
1997,60,7,2,0,0,0,0,0,1.0
2004,60,2,2,0,0,0,0,0,1.0
2004,111,1,2,0,0,1,1,1,1.0
1997,60,28,1,0,0,0,0,0,2.0
2006,90,3,2,0,0,0,2,0,1.0
2004,60,1,2,0,0,0,1,0,1.0
1997,73,2,2,0,0,0,0,0,1.0
2004,84,1,2,0,0,0,1,1,1.0
1997,300,8,1,0,0,0,0,0,1.0
2004,84,2,2,0,0,0,1,0,1.0
2004,1,6,1,0,0,0,1,1,2.0
2006,266,4,1,2,6,0,1,0,2.0
1997,240,3,1,6,0,0,0,0,1.0
2004,84,3,2,0,0,0,1,1,1.0
1997,240,3,1,0,0,0,0,0,1.0
2004,120,6,1,0,0,0,1,1,1.0
1997,84,1,1,0,0,0,0,0,1.0
